ID,Name,Lat,Long,Origin,ICAO
4286,Wilkes Barre Scranton International Airport,41.338500976599995,-75.72339630130001,AVP,KAVP
4287,Bemidji Regional Airport,47.50939941,-94.93370056,BJI,KBJI
4292,Hector International Airport,46.92070007324219,-96.81580352783205,FAR,KFAR
4293,Charles B. Wheeler Downtown Airport,39.12319946289063,-94.5927963256836,MKC,KMKC
4296,Gillette Campbell County Airport,44.3488998413,-105.539001465,GCC,KGCC
4318,University Park Airport,40.8493003845,-77.84870147710002,SCE,KUNV
4335,Key Field,32.33259963989258,-88.75189971923828,MEI,KMEI
4336,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,SPI,KSPI
4338,Cortez Municipal Airport,37.3030014038,-108.627998352,CEZ,KCEZ
4339,Yampa Valley Airport,40.48120117,-107.21800230000001,HDN,KHDN
4340,Gallup Municipal Airport,35.511100769,-108.789001465,GUP,KGUP
4341,Liberal Mid-America Regional Airport,37.04420089999999,-100.95999909999999,LBL,KLBL
4342,Lamar Municipal Airport,38.069698333699996,-102.68800354,LAA,KLAA
4343,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,GLD,KGLD
4344,Yellowstone Regional Airport,44.520198822,-109.024002075,COD,KCOD
4348,Springfield Branson National Airport,37.24570084,-93.38860321,SGF,KSGF
4354,Joplin Regional Airport,37.151798248291016,-94.49829864501952,JLN,KJLN
4355,Lehigh Valley International Airport,40.652099609375,-75.44080352783203,ABE,KABE
4356,Northwest Arkansas Regional Airport,36.281898,-94.30680100000001,XNA,KXNA
4359,South Bend Regional Airport,41.70869827270508,-86.31729888916016,SBN,KSBN
4383,Smith Field,41.14339828,-85.15280151,SMD,KSMD
4384,Arcata Airport,40.97809982299805,-124.10900115966795,ACV,KACV
4386,Albert J Ellis Airport,34.8292007446,-77.61209869380002,OAJ,KOAJ
4387,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,TCL,KTCL
4388,Dubuque Regional Airport,42.40200043,-90.70950317,DBQ,KDBQ
5714,Aberdeen Regional Airport,45.44910049438477,-98.42179870605469,ABR,KABR
5715,Southwest Georgia Regional Airport,31.535499572753906,-84.19450378417969,ABY,KABY
5716,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,AHN,KAHN
5717,Alamogordo White Sands Regional Airport,32.839900970500004,-105.990997314,ALM,KALM
5718,Waterloo Regional Airport,42.55709838867188,-92.40029907226562,ALO,KALO
5719,Walla Walla Regional Airport,46.09489822,-118.288002,ALW,KALW
5720,Alpena County Regional Airport,45.07809829999999,-83.56030273,APN,KAPN
5721,Watertown Regional Airport,44.91400146,-97.15470123,ATY,KATY
5722,Bradford Regional Airport,41.8031005859375,-78.64009857177734,BFD,KBFD
5723,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,BFF,KBFF
5724,Raleigh County Memorial Airport,37.787300109899995,-81.1241989136,BKW,KBKW
5725,Brunswick Golden Isles Airport,31.2588005065918,-81.46649932861328,BQK,KBQK
5726,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,BRL,KBRL
5727,Jack Mc Namara Field Airport,41.78020096,-124.23699950000001,CEC,KCEC
5728,Cape Girardeau Regional Airport,37.22529983520508,-89.57080078125,CGI,KCGI
5729,Chippewa County International Airport,46.25080108642578,-84.47239685058594,CIU,KCIU
5730,North Central West Virginia Airport,39.2966003418,-80.2281036377,CKB,KCKB
5731,William R Fairchild International Airport,48.120201110839844,-123.5,CLM,KCLM
5732,Houghton County Memorial Airport,47.16839981079102,-88.48909759521484,CMX,KCMX
5733,Dodge City Regional Airport,37.76340103149414,-99.9655990600586,DDC,KDDC
5734,DuBois Regional Airport,41.17829895,-78.8986969,DUJ,KDUJ
5735,Chippewa Valley Regional Airport,44.86579895019531,-91.48429870605469,EAU,KEAU
5736,Elko Regional Airport,40.82490158081055,-115.79199981689452,EKO,KEKO
5737,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,EWB,KEWB
5738,Fayetteville Regional Grannis Field,34.991199493408196,-78.88030242919922,FAY,KFAY
5739,Wokal Field Glasgow International Airport,48.2125015258789,-106.61499786376952,GGW,KGGW
5740,Central Nebraska Regional Airport,40.96749877929688,-98.30960083007812,GRI,KGRI
5741,Memorial Field,34.47800064086914,-93.09619903564452,HOT,KHOT
5742,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,HTS,KHTS
5744,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,IRK,KIRK
5745,Jamestown Regional Airport,46.92969894,-98.67819977,JMS,KJMS
5746,Laramie Regional Airport,41.31209945678711,-105.6750030517578,LAR,KLAR
5747,Arnold Palmer Regional Airport,40.27590179,-79.40480042,LBE,KLBE
5748,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,LBF,KLBF
5749,Lebanon Municipal Airport,43.626098632799994,-72.30419921880002,LEB,KLEB
5750,Klamath Falls Airport,42.15610122680664,-121.73300170898438,LMT,KLMT
5751,Lancaster Airport,40.12170028686523,-76.29609680175781,LNS,KLNS
5752,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,LWT,KLWT
5753,Lynchburg Regional Preston Glenn Field,37.326698303222656,-79.20040130615234,LYH,KLYH
5754,Muskegon County Airport,43.16949844,-86.23819733,MKG,KMKG
5755,Frank Wiley Field,46.428001403808594,-105.88600158691406,MLS,KMLS
5756,Northwest Alabama Regional Airport,34.74530029,-87.61019897,MSL,KMSL
5757,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,OTH,KOTH
5758,Owensboro Daviess County Airport,37.74010086,-87.16680145,OWB,KOWB
5759,Hattiesburg Laurel Regional Airport,31.467100143432614,-89.33709716796875,PIB,KPIB
5760,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,PIH,KPIH
5761,Pierre Regional Airport,44.38270187,-100.2860031,PIR,KPIR
5762,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,PLN,KPLN
5763,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,PSM,KPSM
5764,Reading Regional Carl A Spaatz Field,40.378501892089844,-75.96520233154297,RDG,KRDG
5765,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,RHI,KRHI
5766,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,RKS,KRKS
5767,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,RUT,KRUT
5768,San Luis County Regional Airport,35.2368011475,-120.64199829100001,SBP,KSBP
5769,Sheridan County Airport,44.76919937133789,-106.9800033569336,SHR,KSHR
5770,Adirondack Regional Airport,44.38529968261719,-74.2061996459961,SLK,KSLK
5771,Salina Municipal Airport,38.79100036621094,-97.6521987915039,SLN,KSLN
5772,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,SMX,KSMX
5773,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,TUP,KTUP
5774,Quincy Regional Baldwin Field,39.94269943,-91.19460297,UIN,KUIN
5775,Victoria Regional Airport,28.85260009765625,-96.9185028076172,VCT,KVCT
5776,Valdosta Regional Airport,30.78249931335449,-83.27670288085938,VLD,KVLD
5777,Worland Municipal Airport,43.9656982421875,-107.95099639892578,WRL,KWRL
5779,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,YKM,KYKM
5959,Adak Airport,51.87799835205078,-176.64599609375,ADK,PADK
5960,Gustavus Airport,58.42530060000001,-135.7070007,GST,PAGS
5961,Skagway Airport,59.46009826660156,-135.31599426269528,SGY,PAGY
5962,Holy Cross Airport,62.18830108642578,-159.77499389648438,HCR,PAHC
5963,Haines Airport,59.24380111694336,-135.52400207519528,HNS,PAHN
5964,Kalskag Airport,61.53630065917969,-160.34100341796875,KLG,PALG
5965,McGrath Airport,62.95289993,-155.60600280000003,MCG,PAMC
5966,Mountain Village Airport,62.09540176391602,-163.6820068359375,MOU,PAMO
5967,Aniak Airport,61.58160018920898,-159.54299926757812,ANI,PANI
5968,Chevak Airport,61.5409,-165.6005,VAK,PAVA
5969,Wrangell Airport,56.48429871,-132.36999509999998,WRG,PAWG
5989,Kalaupapa Airport,21.21100044,-156.973999,LUP,PHLU
6126,Aleknagik / New Airport,59.2826004028,-158.617996216,WKK,5A8
6128,Mercer County Airport,37.295799255371094,-81.20770263671875,BLF,KBLF
6130,Mid Delta Regional Airport,33.482898712158196,-90.98560333251952,GLH,KGLH
6133,Tri Cities Airport,46.26470184326172,-119.11900329589844,PSC,KPSC
6134,Akutan Seaplane Base,54.1337704415,-165.77889561700002,KQA,KQA
6136,Lopez Island Airport,48.4838981628418,-122.93800354003906,LPS,S31
6415,Waikoloa Heliport,19.9205,-155.8607,WKL,HI07
6426,Worcester Regional Airport,42.26729965209961,-71.87570190429688,ORH,KORH
6445,Bremerton National Airport,47.490200042725,-122.76499938965,PWT,KPWT
6446,Spencer Municipal Airport,43.165500640869,-95.202796936035,SPW,KSPW
6447,Jefferson City Memorial Airport,38.591201782199995,-92.1560974121,JEF,KJEF
6456,Provincetown Municipal Airport,42.071899414099995,-70.2213973999,PVC,KPVC
6481,Fullerton Municipal Airport,33.8720016479,-117.980003357,FUL,KFUL
6482,Concord Regional Airport,35.387798,-80.709099,\N,KJQF
6494,Friedman Memorial Airport,43.50439835,-114.2959976,SUN,KSUN
6500,Mason City Municipal Airport,43.15779876710001,-93.33129882809999,MCW,KMCW
6505,Phoenix-Mesa-Gateway Airport,33.30780029,-111.65499879999999,AZA,KIWA
6712,Anaktuvuk Pass Airport,68.13359833,-151.7429962,AKP,PAKP
6713,Anvik Airport,62.646702000000005,-160.190994,ANV,PANV
6714,Atqasuk Edward Burnell Sr Memorial Airport,70.46730041503906,-157.43600463867188,ATK,PATQ
6715,Gambell Airport,63.76679992675781,-171.73300170898438,GAM,PAGM
6716,Hooper Bay Airport,61.52389908,-166.1470032,HPB,PAHP
6717,Kaltag Airport,64.31909943,-158.74099730000003,KAL,PAKV
6718,St Mary's Airport,62.0605011,-163.30200200000002,KSM,PASM
6719,Kivalina Airport,67.73619842529297,-164.56300354003906,KVL,PAVL
6720,Mekoryuk Airport,60.37139892578125,-166.27099609375,MYU,PAMY
6722,Ruby Airport,64.72720337,-155.47000119999998,RBY,PARY
6723,Shishmaref Airport,66.249604,-166.089112,SHH,PASH
6724,Savoonga Airport,63.6864013671875,-170.4929962158203,SVA,PASA
6725,Noatak Airport,67.56610107421875,-162.97500610351562,WTK,PAWN
6729,Arctic Village Airport,68.1147,-145.578995,ARC,PARC
6739,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,HGR,KHGR
6742,Sand Point Airport,55.31499862670898,-160.5229949951172,SDP,PASD
6755,Deering Airport,66.0696029663,-162.76600647,DRG,PADE
6763,Igiugig Airport,59.32400131225586,-155.90199279785156,IGG,PAIG
6764,New Stuyahok Airport,59.4499015808,-157.32800293,KNW,PANW
6765,King Cove Airport,55.11629867553711,-162.26600646972656,KVC,PAVC
6766,Port Heiden Airport,56.95909881591797,-158.63299560546875,PTH,PAPH
6767,Togiak Airport,59.05279922485352,-160.39700317382812,TOG,PATG
6800,Delta County Airport,45.7226982117,-87.0936965942,ESC,KESC
6803,Yakutat Airport,59.503299713100006,-139.660003662,YAK,PAYA
6825,Williamson County Regional Airport,37.75500107,-89.01110077,MWA,KMWA
6837,Ford Airport,45.8184013367,-88.11450195309999,IMT,KIMT
6838,Marquette Airport,46.53390121459961,-87.5614013671875,\N,KMQT
6839,Allakaket Airport,66.5518035889,-152.621994019,AET,PFAL
6844,Michigan City Municipal Airport,41.703300476100004,-86.8211975098,MGC,KMGC
6845,Seward Airport,60.12689971923828,-149.41900634765625,SWD,PAWD
6849,Grand Marais Cook County Airport,47.838298797600004,-90.3828964233,GRM,KCKC
6853,Wausau Downtown Airport,44.9262008667,-89.62660217290001,AUW,KAUW
6871,Delaware County Johnson Field,40.2422981262207,-85.3958969116211,MIE,KMIE
6873,Purdue University Airport,40.41230010986328,-86.93689727783203,LAF,KLAF
6876,Brown County Airport,38.88190078735352,-83.88269805908203,\N,KGEO
6877,North Las Vegas Airport,36.21070098877,-115.19400024414,VGT,KVGT
6878,Kenosha Regional Airport,42.59569931,-87.92780304,ENW,KENW
6880,Montrose Regional Airport,38.5097999573,-107.89399719200001,MTJ,KMTJ
6881,Riverton Regional Airport,43.064201355,-108.459999084,RIW,KRIW
6883,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.84100341799999,PDT,KPDT
6909,Wittman Regional Airport,43.98440170288086,-88.55699920654297,OSH,KOSH
6916,Pangborn Memorial Airport,47.3988990784,-120.20700073200001,EAT,KEAT
6948,NAS Fort Worth JRB/Carswell Field,32.76919937,-97.4414978,\N,KNFW
6956,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,GYY,KGYY
6957,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,BRD,KBRD
6958,Greenbrier Valley Airport,37.8582992554,-80.3994979858,LWB,KLWB
6959,Pitt Greenville Airport,35.6352005,-77.38529968,PGV,KPGV
6960,Chefornak Airport,60.1492004395,-164.285995483,CYF,PACK
6961,Oxnard Airport,34.200801849365,-119.20700073241998,OXR,KOXR
6968,Schenectady County Airport,42.852500915527,-73.92890167236301,SCH,KSCH
6989,Northeast Florida Regional Airport,29.959199905395998,-81.339797973633,UST,KSGJ
6992,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,STS,KSTS
6993,Kissimmee Gateway Airport,28.289800643899998,-81.43710327149999,ISM,KISM
6994,Lake City Gateway Airport,30.181999206500002,-82.57689666750002,LCQ,KLCQ
6995,Deland Municipal Sidney H Taylor Field,29.06699944,-81.28379822,\N,KDED
6996,Haller Airpark,29.904057,-81.68515,\N,7FL4
6998,Logan-Cache Airport,41.7911987305,-111.851997375,LGU,KLGU
6999,Brigham City Airport,41.552398681599996,-112.06199646,BMC,KBMC
7000,Malad City Airport,42.16659927368164,-112.2969970703125,MLD,KMLD
7001,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,ASE,KASE
7009,Kerrville Municipal Louis Schreiner Field,29.9766998291,-99.08570098879999,ERV,KERV
7011,Sussex County Airport,38.68920135,-75.35890198,GED,KGED
7013,Great Bend Municipal Airport,38.3442993164,-98.85919952389999,GBN,KGBD
7014,Hays Regional Airport,38.84220123,-99.27320099,HYS,KHYS
7015,Spirit of St Louis Airport,38.662101745605,-90.652000427246,SUS,KSUS
7016,Ely Municipal Airport,47.82450104,-91.83070374,LYU,KELO
7017,Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,GPZ,KGPZ
7018,Thief River Falls Regional Airport,48.06570053,-96.18499756,TVF,KTVF
7019,Eagle River Union Airport,45.9323005676,-89.26830291750002,EGV,KEGV
7020,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,ARV,KARV
7021,Ankeny Regional Airport,41.69139862060547,-93.56639862060548,IKV,KIKV
7023,Corpus Christi Naval Air Station/Truax Field,27.69260025,-97.29109955,NGP,KNGP
7025,Catalina Airport,33.4049,-118.416,AVX,KAVX
7026,Mojave Airport,35.05939865,-118.15200039999999,MHV,KMHV
7035,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,HUT,KHUT
7042,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,STJ,KSTJ
7048,Volk Field,43.938999176025,-90.253402709961,VOK,KVOK
7051,Gunnison Crested Butte Regional Airport,38.53390121,-106.9329987,GUC,KGUC
7053,Zamperini Field,33.803398132324,-118.33999633789,TOA,KTOA
7054,Manistee Co Blacker Airport,44.2723999,-86.24690247,MBL,KMBL
7056,Charlotte County Airport,26.92020035,-81.99050140000001,PGD,KPGD
7058,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,WFK,KFVE
7059,Chautauqua County-Jamestown Airport,42.15340042,-79.25800323,JHW,KJHW
7061,Lake Cumberland Regional Airport,37.0533981323,-84.61589813229999,SME,KSME
7062,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,SHD,KSHD
7063,Devils Lake Regional Airport,48.11420059,-98.90879822,DVL,KDVL
7064,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.80200195299999,DIK,KDIK
7065,Sidney Richland Municipal Airport,47.70690155,-104.1930008,SDY,KSDY
7066,Chadron Municipal Airport,42.837600708000004,-103.095001221,CDR,KCDR
7067,Alliance Municipal Airport,42.0531997681,-102.804000854,AIA,KAIA
7068,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.59200290000001,MCK,KMCK
7069,The Florida Keys Marathon Airport,24.72610092,-81.05139923,MTH,KMTH
7070,Dawson Community Airport,47.13869858,-104.8069992,GDV,KGDV
7071,L M Clayton Airport,48.0945014954,-105.57499694799999,OLF,KOLF
7072,Yellowstone Airport,44.68840027,-111.11799620000001,WYS,KWYS
7073,San Luis Valley Regional Bergman Field,37.434898,-105.866997,ALS,KALS
7074,Canyonlands Field,38.75500107,-109.7549973,CNY,KCNY
7075,Ely Airport Yelland Field,39.29970169,-114.84200290000001,ELY,KELY
7076,Vernal Regional Airport,40.4408989,-109.5100021,VEL,KVEL
7077,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,SRR,KSRR
7078,Show Low Regional Airport,34.265499115,-110.005996704,SOW,KSOW
7079,McCall Municipal Airport,44.88970184,-116.10099790000001,MYL,KMYL
7080,Lemhi County Airport,45.1237983704,-113.880996704,SMN,KSMN
7081,Mammoth Yosemite Airport,37.62409973,-118.83799740000002,MMH,KMMH
7082,Friday Harbor Airport,48.5219993591,-123.024002075,FRD,KFHR
7083,Orcas Island Airport,48.708198547399995,-122.91000366200001,ESD,KORS
7085,Astoria Regional Airport,46.158000946,-123.87899780299999,AST,KAST
7086,Newport Municipal Airport,44.58039855957031,-124.05799865722656,ONP,KONP
7087,Emmonak Airport,62.78609848,-164.49099730000003,EMK,PAEM
7088,Unalakleet Airport,63.88840103,-160.798996,UNK,PAUN
7089,Ugnu-Kuparuk Airport,70.33080291750001,-149.59800720200002,UUK,PAKU
7090,Shageluk Airport,62.6922988892,-159.569000244,SHX,PAHX
7092,Nuiqsut Airport,70.2099990845,-151.00599670399998,NUI,PAQT
7093,Eek Airport,60.21367264,-162.0438843,EEK,PAEE
7094,Kasigluk Airport,60.87440109,-162.5240021,KUK,PFKA
7095,Kwethluk Airport,60.790298461899994,-161.444000244,KWT,PFKW
7096,Kwigillingok Airport,59.876499,-163.169005,KWK,PAGG
7097,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,MLL,PADM
7098,Russian Mission Airport,61.7788848877,-161.319458008,RSH,PARS
7101,Koliganek Airport,59.726600647,-157.259002686,KGK,PAJZ
7103,Manokotak Airport,58.9902000427,-159.050003052,KMO,PAMB
7105,Chalkyitsik Airport,66.6449966431,-143.74000549299998,CIK,PACI
7106,Eagle Airport,64.77639771,-141.151001,EAA,PAEG
7107,Hughes Airport,66.04109955,-154.26300049999998,HUS,PAHU
7108,Huslia Airport,65.69789886,-156.3509979,HSL,PAHL
7111,Nulato Airport,64.72930145263672,-158.07400512695312,NUL,PANU
7114,Venetie Airport,67.0086975098,-146.365997314,VEE,PAVE
7115,Beaver Airport,66.36219787600001,-147.406997681,WBQ,PAWB
7116,Central Airport,65.57379913,-144.78300480000001,CEM,PACE
7117,Shungnak Airport,66.88809967041,-157.16200256348,SHG,PAGH
7120,Inyokern Airport,35.65879822,-117.83000179999999,IYK,KIYK
7121,Visalia Municipal Airport,36.3186988831,-119.392997742,VIS,KVIS
7122,Merced Regional Macready Field,37.28469849,-120.5139999,MCE,KMCE
7126,Phoenix Goodyear Airport,33.4225006104,-112.375999451,\N,KGYR
7135,Angoon Seaplane Base,57.503601,-134.58500700000002,AGN,PAGN
7136,Elfin Cove Seaplane Base,58.1952018738,-136.347000122,ELV,PAEL
7140,Funter Bay Seaplane Base,58.2543983459,-134.897994995,FNR,PANR
7142,Hoonah Airport,58.0961,-135.410111,HNH,PAOH
7143,Kake Airport,56.9613990784,-133.910003662,AFE,PAFE
7146,Metlakatla Seaplane Base,55.13100051879883,-131.5780029296875,MTM,PAMM
7148,Hydaburg Seaplane Base,55.206298828125,-132.8280029296875,HYG,PAHY
7154,Egegik Airport,58.1855010986,-157.375,EGX,PAII
7157,Perryville Airport,55.905998,-159.162993,KPV,PAPE
7158,Pilot Point Airport,57.5803985596,-157.572006226,PIP,PAPN
7159,South Naknek Nr 2 Airport,58.7033996582,-157.007995605,WSN,PFWS
7160,Akhiok Airport,56.9387016296,-154.182998657,AKK,PAKH
7161,Karluk Airport,57.5671005249,-154.449996948,KYK,PAKY
7162,Larsen Bay Airport,57.535099029499996,-153.977996826,KLN,PALB
7177,Ambler Airport,67.106300354,-157.85699462899998,ABL,PAFM
7178,Buckland Airport,65.9815979004,-161.149002075,BKC,PABL
7179,Bob Baker Memorial Airport,66.9759979248,-160.43699646,IAN,PAIK
7180,Kobuk Airport,66.9123001099,-156.897003174,OBU,PAOB
7181,Robert (Bob) Curtis Memorial Airport,66.81790161,-161.01899719999997,ORV,PFNO
7182,Selawik Airport,66.60009766,-159.98599240000001,WLK,PASK
7183,Brevig Mission Airport,65.3312988281,-166.46600341799999,KTS,PFKT
7184,Elim Airport,64.61470032,-162.2720032,ELI,PFEL
7185,Golovin Airport,64.5504989624,-163.007003784,GLV,PAGL
7186,Teller Airport,65.2404022217,-166.339004517,TLA,PATE
7187,Wales Airport,65.62259300000001,-168.095,WAA,PAIW
7188,White Mountain Airport,64.689201355,-163.412994385,WMO,PAWM
7190,Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,KKA,PAKK
7191,St Michael Airport,63.49010086,-162.1100006,SMK,PAMK
7192,Shaktoolik Airport,64.37110138,-161.223999,SKK,PFSH
7194,Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,TNC,PATC
7195,Atka Airport,52.22029877,-174.2059937,AKB,PAAK
7198,Yakataga Airport,60.0820007324,-142.492996216,CYT,PACY
7199,Alakanuk Airport,62.6800422668,-164.65992736799998,AUK,PAUK
7201,Kipnuk Airport,59.9329986572,-164.031005859,KPN,PAKI
7202,False Pass Airport,54.8474006652832,-163.41000366210938,KFP,PAKF
7203,Nelson Lagoon Airport,56.007499694824,-161.16000366211,NLG,PAOU
7204,Port Moller Airport,56.0060005188,-160.561004639,PML,PAAL
7205,Klawock Airport,55.5792007446,-133.076004028,KLW,PAKW
7206,Quinhagak Airport,59.75510025,-161.84500119999998,KWN,PAQH
7207,Kotlik Airport,63.030601501499994,-163.533004761,KOT,PFKO
7208,Koyukuk Airport,64.8760986328,-157.727005005,KYU,PFKU
7209,Scammon Bay Airport,61.84529876710001,-165.570999146,SCM,PACM
7210,Nondalton Airport,59.980201721190994,-154.8390045166,NNL,PANO
7213,Kongiganak Airport,59.9608001709,-162.88099670399998,KKH,PADY
7214,Nikolai Airport,63.01860046386719,-154.35800170898438,NIB,PAFS
7217,Akiak Airport,60.9029006958,-161.231002808,AKI,PFAK
7220,Wainwright Airport,70.6380004883,-159.994995117,AIN,PAWI
7233,Chenega Bay Airport,60.0773010254,-147.992004395,NCN,PFCB
7235,Tok Junction Airport,63.32949829,-142.9539948,TKJ,PFTO
7236,Circle City /New/ Airport,65.83049799999999,-144.076008,IRC,PACR
7240,Sleetmute Airport,61.7005004883,-157.166000366,SLQ,PASL
7242,Healy River Airport,63.8661994934082,-148.968994140625,HKB,PAHV
7244,Klawock Seaplane Base,55.5546989440918,-133.10200500488278,AQC,PAQC
7245,Minchumina Airport,63.88600158691406,-152.302001953125,MHM,PAMH
7246,Manley Hot Springs Airport,64.99759674069999,-150.643997192,MLY,PAML
7415,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,MRB,KMRB
7494,Rock Hill - York County Airport,34.9878006,-81.05719757,RKH,KUZA
7495,Allegheny County Airport,40.354400634765625,-79.9301986694336,AGC,KAGC
7496,Cecil Airport,30.2187004089,-81.876701355,\N,KVQQ
7497,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,FTY,KFTY
7511,Ohio State University Airport,40.0797996521,-83.072998046875,OSU,KOSU
7513,Addison Airport,32.9686012268,-96.8364028931,ADS,KADS
7514,Destin Executive Airport,30.40010071,-86.47149658,DTS,KDTS
7522,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540002,ISO,KISO
7523,First Flight Airport,36.0181999207,-75.67130279540002,FFA,KFFA
7579,Provo Municipal Airport,40.219200134277,-111.72299957275,PVU,KPVU
7580,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,SBS,KSBS
7581,Delta Municipal Airport,39.3805999756,-112.508003235,DTA,KDTA
7582,Richfield Municipal Airport,38.73640060424805,-112.0989990234375,RIF,KRIF
7583,Carbon County Regional/Buck Davis Field,39.61389923,-110.7509995,PUC,KPUC
7584,Los Alamos Airport,35.8797988892,-106.26899719200001,LAM,KLAM
7586,Lake Havasu City Airport,34.571098,-114.358002,HII,KHII
7587,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,INW,KINW
7588,Douglas Municipal Airport,31.3425998688,-109.505996704,DGL,KDGL
7621,Bartow Municipal Airport,27.943399429299998,-81.78340148930002,BOW,KBOW
7629,Livermore Municipal Airport,37.6934013367,-121.819999695,LVK,KLVK
7630,Mariposa Yosemite Airport,37.510898590100005,-120.040000916,RMY,KMPI
7646,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,TRM,KTRM
7647,Santa Monica Municipal Airport,34.015800476100004,-118.45099639899999,SMO,KSMO
7648,Bermuda Dunes Airport,33.748401641846,-116.27500152588001,UDD,KUDD
7649,Scottsdale Airport,33.622898101806996,-111.91100311279,ZSY,KSDL
7650,Olympia Regional Airport,46.9693985,-122.90299990000001,OLM,KOLM
7651,Yolo County Davis Woodland Winters Airport,38.57910156,-121.8570023,DWA,KDWA
7652,Garfield County Regional Airport,39.52629852,-107.72699740000002,RIL,KRIL
7653,Shively Field,41.44490051269531,-106.8239974975586,SAA,KSAA
7654,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,PDK,KPDK
7655,Monroe County Airport,39.14599990844727,-86.61669921875,BMG,KBMG
7656,Witham Field,27.18169975,-80.22109985,SUA,KSUA
7657,Morristown Municipal Airport,40.799400329589844,-74.41490173339844,MMU,KMMU
7658,Napa County Airport,38.2132,-122.280998,APC,KAPC
7659,Brown Field Municipal Airport,32.572299957275,-116.98000335693001,SDM,KSDM
7662,Venice Municipal Airport,27.071599960327,-82.440299987793,VNC,KVNC
7663,Palm Beach County Glades Airport,26.78499985,-80.69339752,PHK,KPHK
7669,Northwest Florida Beaches International Airport,30.357105999999998,-85.79541400000001,ECP,KECP
7670,San Bernardino International Airport,34.0954017639,-117.23500061,SBD,KSBD
7683,San Carlos Airport,37.511901855469,-122.25,SQL,KSQL
7690,Rocky Mount Wilson Regional Airport,35.856300354003906,-77.89189910888672,RWI,KRWI
7691,Whittier Airport,60.777198791503906,-148.7220001220703,\N,PAWR
7692,Soldotna Airport,60.47570037841797,-151.03399658203125,SXQ,PASX
7693,Gillespie Field,32.826198577880994,-116.97200012206999,SEE,KSEE
7694,San Clemente Island Naval Auxiliary Landing Field,33.02270126,-118.58799740000002,\N,KNUC
7702,Truckee Tahoe Airport,39.3199996948,-120.13999939,TKF,KTRK
7712,Cobb County-Mc Collum Field,34.01319885,-84.59860229,RYY,KRYY
7716,Dell Flight Strip,44.7356987,-112.720001221,4U9,K4U9
7717,Mission Field,45.6994018555,-110.44799804700001,LVM,KLVM
7720,Big Timber Airport,45.80640029907226,-109.9810028076172,6S0,K6S0
7721,Tulip City Airport,42.742900848389,-86.10739898681601,BIV,KBIV
7727,Monument Valley Airport,37.0167007446,-110.20099639899999,\N,UT25
7732,Lakeland Linder Regional Airport,27.988899230999998,-82.0186004639,LAL,KLAL
7767,Indianola Municipal Airport,33.485699,-90.67890200000001,IDL,KIDL
